Contig	Start	End	Strand	Length	PID	Gene	Synonym	Code	COG	Product	ket/xyl_E1004_01	ket/xyl_E1004_03	ket/xyl_E1004_04	propofol_E1004_05	propofol_E1004_06	propofol_E1004_08	input_E1004_13	input_E1004_14	input_E1004_15
CP009208	4941799	4941915	+	117	AIK83347.1	-	VK055_4821	-	-	hypothetical protein	85.71188606	4.120177737	12.14708575	0	0	39.96124628	27.14650213	30.04626693	20.84627177
CP009208	4941895	4942788	-	894	AIK83348.1	-	VK055_4820	-	-	NAD dependent epimerase/dehydratase family protein	16.83039908	25.89826006	8.66435487	156.5212787	57.79930258	66.89165138	86.9393172	66.86555326	79.76594269
CP009208	4942807	4943169	-	363	AIK83349.1	folX	VK055_4822	-	-	dihydroneopterin triphosphate 2'-epimerase	398.59311	61.01787029	131.6642162	102.3052671	232.0796424	84.70046766	130.9378038	91.43576195	100.6845974
CP009208	4943235	4943864	-	630	AIK83350.1	-	VK055_4823	-	-	disulfide bond reductase	118.6337887	72.3974088	82.39631592	92.9417342	260.0233256	419.9550537	166.3340221	115.5736502	126.4529055
CP009208	4944045	4944683	+	639	AIK83351.1	-	VK055_4824	-	-	"glutathione S-transferase, N-terminal domain protein"	24.71195182	145.9720112	3.567675535	0	13.31001752	46.33187974	23.55047198	15.05916016	15.70708672
CP009208	4944746	4945297	+	552	AIK83352.1	-	VK055_4825	-	-	"phosphodiesterase, MJ0936 family protein"	74.95685055	111.4409978	33.4681943	76.52665179	184.134165	47.12820893	105.9066135	83.58194157	88.30712349
CP009208	4945355	4945906	+	552	AIK83353.1	-	VK055_4826	-	-	putative Nudix hydrolase	22.57736462	33.74621765	16.39431853	13.40950394	141.4097441	17.51924203	18.12117155	14.33862618	15.48993805
CP009208	4945999	4948131	-	2133	AIK83354.1	pta2	VK055_4827	-	-	phosphate acetyltransferase	91.4588516	29.52794045	148.9929259	20.22985508	42.65088486	65.08181233	89.19564985	89.34621341	60.36732868
CP009208	4948347	4949549	-	1203	AIK83355.1	ackA3	VK055_4828	-	-	acetate kinase	20.36067792	6.376465545	63.96332565	145.4237582	118.9077255	59.57990161	52.67126517	46.33033486	32.13800232
CP009208	4949887	4950342	+	456	AIK83356.1	yfbV	VK055_4829	-	-	conserved inner membrane protein	96.63112059	13.63582632	33.55313896	0	14.56012966	4.271220164	31.65916742	35.59437857	36.19144405
CP009208	4950430	4950924	+	495	AIK83357.1	-	VK055_4830	-	-	yfbU domain protein	136.0388843	22.85717649	39.92398812	6.242355282	31.17926755	99.46875432	87.50340036	102.5319852	104.810422
CP009208	4950936	4951595	+	660	AIK83358.1	-	VK055_4831	-	-	"HAD hydrolase, IA, variant 3 family protein"	0	0	27.52206841	0	17.42803399	18.02599696	28.90926201	54.9767426	54.43193186
CP009208	4951747	4953504	+	1758	AIK83359.1	-	VK055_4832	-	-	citrate transporter family protein	357.2970576	88.87811975	140.7532943	114.327581	153.9844015	51.1822484	164.5712622	210.9723491	201.7311092
CP009208	4953549	4954148	-	600	AIK83360.1	yfbR	VK055_4833	-	-	deoxyribonucleoside 5'-monophosphate phosphatase	365.9996054	122.4281385	42.72716176	94.32892427	115.8927492	26.06168236	104.0028328	99.00136873	93.44630855
CP009208	4954230	4955447	-	1218	AIK83361.1	-	VK055_4834	-	-	putative aminotransferase	151.6377908	161.7660259	313.2758898	246.3418353	338.0450305	431.4656301	232.7548143	183.5920579	199.0529423
CP009208	4956320	4957246	+	927	AIK83362.1	-	VK055_4835	-	-	lrhA transcriptional repressor LrhA transcriptional dual regulator	977.969336	117.326966	29.30590618	51.32603232	105.671244	79.2709505	100.6183339	69.38742219	63.9140902
CP009208	4957711	4957920	+	210	AIK83363.1	-	VK055_4836	-	-	hypothetical protein	17.07669761	0	0	0	0	0	3.384498967	2.449815529	1.881955091
CP009208	4957985	4958344	+	360	AIK83364.1	nuoA	VK055_4837	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitA"	27.17493706	0	0	86.46818058	9.780289114	5.501910719	24.39659672	20.46316501	16.4309156
CP009208	4958360	4959034	+	675	AIK83365.1	nuoB	VK055_4838	-	-	nuoB	229.7144226	299.5957811	872.3816128	122.1883247	732.3451074	519.7133823	174.3016968	112.8356211	136.6588927
CP009208	4959133	4960929	+	1797	AIK83366.1	-	VK055_4839	-	-	nuoC	225.6094472	265.947663	117.8182373	131.2050601	183.987093	305.8627999	212.5888413	167.4520967	193.5518428
CP009208	4960932	4961432	+	501	AIK83367.1	nuoE	VK055_4840	-	-	nuoE	0	0	0	0	0	0	6.063893982	5.692218435	5.935396825
CP009208	4961429	4962766	+	1338	AIK83368.1	nuoF	VK055_4841	-	-	"NADH oxidoreductase (quinone), F subunit"	334.391295	411.4291768	725.0026354	362.6346022	446.4371069	588.9940212	284.8619963	287.0607373	270.3500871
CP009208	4963000	4965525	+	2526	AIK83369.1	nuoG	VK055_4842	-	-	"NADH dehydrogenase (quinone), G subunit"	78.07663184	243.7771827	75.68568813	165.3068158	332.3827579	54.72953295	147.8602986	138.4145774	156.4918041
CP009208	4965522	4966499	+	978	AIK83370.1	nuoH	VK055_4843	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitH"	108.9460467	24.1324696	36.18642328	13.87190063	23.45798667	30.11572183	66.35028182	75.872228	81.28598334
CP009208	4966514	4967056	+	543	AIK83371.1	nuoI	VK055_4844	-	-	nuoI	522.9738642	70.53351887	163.3485727	5.317561907	67.65312771	177.5814078	125.7905449	128.6153153	148.9639837
CP009208	4967068	4967622	+	555	AIK83372.1	nuoJ	VK055_4845	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitJ"	13.21802074	86.71993141	57.84731045	164.3820224	65.66765548	104.5363037	56.90188887	52.88719406	58.26822493
CP009208	4967619	4967921	+	303	AIK83373.1	nuoK	VK055_4846	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitK"	14.69581188	56.89769255	61.66981995	131.6674568	311.8662115	32.2875287	61.97863732	68.810995	73.83054587
CP009208	4967918	4969759	+	1842	AIK83374.1	-	VK055_4847	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitL"	136.2030833	386.7081104	60.0558715	101.7272713	296.3501138	378.7631169	172.3274057	179.1968006	194.7823519
CP009208	4969929	4971458	+	1530	AIK83375.1	nuoM	VK055_4848	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitM"	43.51273909	57.58438884	33.12841568	40.34411099	99.86189938	67.76037412	99.06710517	89.5623736	101.9874893
CP009208	4971465	4972922	+	1458	AIK83376.1	nuoN	VK055_4849	-	-	"NADH:ubiquinone oxidoreductase, membrane subunitN"	293.0952426	52.28701747	141.4328515	467.9454478	52.79885401	12.45169268	73.61285252	80.91596585	96.34162407
CP009208	4972977	4973897	-	921	AIK83377.1	rnz	VK055_4850	-	-	ribonuclease Z	154.6754726	77.10618336	25.48339668	120.8011346	16.10438583	44.66682781	147.7192778	150.5916016	157.867079
CP009208	4973955	4974416	+	462	AIK83378.1	-	VK055_4851	-	-	hypothetical protein	108.9460467	0	87.91771853	89.47375905	6.912384787	77.89547282	37.79357179	48.70809699	45.23930507
CP009208	4974522	4975841	+	1320	AIK83379.1	menF	VK055_4852	-	-	menF	20.03227988	36.1987044	68.89011568	12.94710725	159.8672822	37.86183298	52.81228596	144.322956	129.4929868
CP009208	4975924	4977594	+	1671	AIK83380.1	menD	VK055_4853	-	-	2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylic-acid synthase	13.46431927	25.60396165	26.07800926	6.242355282	29.12025932	53.13687458	45.54971526	169.8298589	168.0006833
CP009208	4977591	4978349	+	759	AIK83381.1	menH	VK055_4854	-	-	"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase"	30.70521589	17.26550671	6.455793824	12.83150808	5.735808653	19.18429396	45.90226723	107.8639367	114.4373461
CP009208	4978364	4979221	+	858	AIK83382.1	menB	VK055_4855	-	-	naphthoate synthase	80.21121905	99.96335985	46.12494798	42.65609443	69.49152792	85.49679684	102.0285418	223.0052665	210.4894386
CP009208	4979221	4980186	+	966	AIK83383.1	menC	VK055_4856	-	-	o-succinylbenzoate synthase	31.854609	3.335381977	10.44819264	0	5.44166462	24.17944974	42.72929945	90.49906777	93.15677699
CP009208	4980183	4981559	+	1377	AIK83384.1	menE	VK055_4857	-	-	O-succinylbenzoate-CoA ligase	24.4656533	75.53659184	0	0	0	29.46417977	37.51153021	54.76058241	51.89853077
CP009208	4981615	4982040	-	426	AIK83385.1	-	VK055_4858	-	-	NUDIX domain protein	23.64465822	74.84989555	70.07934086	32.59896647	43.38624494	40.61278834	114.5088817	124.0759512	114.7992605
CP009208	4982178	4983119	+	942	AIK83386.1	-	VK055_4859	-	-	hypothetical protein	700.5550994	260.4540926	319.9865176	196.0561955	155.4551217	185.0379447	257.9975358	289.5826062	314.6484146
CP009208	4983394	4983936	+	543	AIK83387.1	-	VK055_4860	-	-	yfaZ family protein	95.72802601	140.7727393	227.2269537	78.83863523	286.4962886	134.072877	138.5529264	167.9564705	171.2579133
CP009208	4984039	4985235	+	1197	AIK83388.1	-	VK055_4861	-	-	hypothetical protein	0	0	0	0	0	0	0	15.77969414	18.31287069
CP009208	4985440	4986225	+	786	AIK83389.1	-	VK055_4862	-	-	putative DNA-binding transcriptional regulator	76.59884071	30.50893514	76.28030071	3.121177641	26.47296302	7.166962648	33.42192729	46.83470864	52.69474254
CP009208	4986236	4987441	+	1206	AIK83390.1	rhmD	VK055_4863	-	-	L-rhamnonate dehydratase	120.1936793	235.9292252	112.466724	221.4880133	209.7982319	137.6925551	223.3769318	290.7354606	281.5694347
CP009208	4987484	4988773	+	1290	AIK83391.1	-	VK055_4864	-	-	major Facilitator Superfamily protein	209.6821427	111.8333957	145.0854717	48.78285054	260.6116137	271.1138901	129.4570855	149.2946405	160.8347774
CP009208	4988788	4989591	+	804	AIK83392.1	-	VK055_4865	-	-	2-keto-3-deoxy-L-rhamnonate aldolase	41.29605238	32.76522295	48.75823231	186.3458651	166.3384509	64.9370252	75.30510201	129.7681696	131.302559
CP009208	4989613	4990791	-	1179	AIK83393.1	glpC	VK055_4866	-	-	"glycerol-3-phosphate dehydrogenase, anaerobic, Csubunit"	10.83713502	52.87561429	54.36457957	257.554955	41.18016469	97.29694746	124.8739098	189.2122229	166.4082598
CP009208	4990788	4992047	-	1260	AIK83394.1	glpB	VK055_4867	-	-	"glycerol-3-phosphate dehydrogenase, anaerobic, Bsubunit"	5.500667017	103.2006424	45.36044608	0	0	0	27.21701252	58.93967949	48.13462059
CP009208	4992037	4993659	-	1623	AIK83395.1	glpA	VK055_4868	-	-	"glycerol-3-phosphate dehydrogenase, anaerobic, Asubunit"	10.34453797	53.36611164	389.9809138	94.32892427	41.91552478	31.85316732	97.0928141	250.3135043	236.1853639
CP009208	4993931	4995277	+	1347	AIK83396.1	glpT	VK055_4869	-	-	glycerol-3-phosphate transporter	72.2475668	281.8397771	211.2573584	123.9223123	166.1178429	249.3958214	198.6277831	199.732019	199.7043883
CP009208	4995287	4996357	+	1071	AIK83397.1	glpQ	VK055_4870	-	-	glycerophosphoryl diester phosphodiesterase	167.7292943	156.8610524	242.2621577	207.9629102	416.5814875	252.0019897	338.0973447	320.4214605	301.1128145
CP009208	4996821	4997075	-	255	AIK83398.1	-	VK055_4871	-	-	2Fe-2S iron-sulfur cluster binding domain protein	13.95691631	0	10.53313729	0	0	3.040529608	8.038185046	8.358194157	7.383054587
CP009208	4997075	4998205	-	1131	AIK83399.1	nrdB	VK055_4872	-	-	nrdB	0	0	0	0	0	0	0	0	0
CP009208	4998307	5000592	-	2286	AIK83400.1	-	VK055_4873	-	-	"ribonucleoside-diphosphate reductase, alpha subunit"	0	0	0	0	0	0	0.634593556	0.576427183	0
CP009208	5000937	5001665	-	729	AIK83401.1	ubiG	VK055_4874	-	-	3-demethylubiquinone-9 3-O-methyltransferase	0	0	0	0	0	0	0	0	0
CP009208	5001812	5004448	+	2637	AIK83402.1	gyrA	VK055_4875	-	-	"DNA gyrase, A subunit"	0	0	0	0	0	0	0.211531185	0.288213592	0
CP009208	5004559	5005050	-	492	AIK83403.1	-	VK055_4876	-	-	"thiolase, C-terminal domain protein"	0	0	10.61808195	11.67551636	41.03309267	11.58296994	38.00510298	29.46983974	36.98765582
CP009208	5005017	5005739	-	723	AIK83404.1	thlA	VK055_4877	-	-	acetyl-CoA acetyltransferase	31.27991244	57.48628937	186.1137404	96.06291184	84.93408968	141.3846268	115.7780688	96.5515532	105.7513995
CP009208	5005769	5007091	-	1323	AIK83405.1	-	VK055_4878	-	-	short chain fatty acid transporter family protein	331.9283097	390.7301887	256.7027492	359.1666271	92.80244257	151.8092997	182.8334546	166.2992424	173.357017
CP009208	5007088	5007738	-	651	AIK83406.1	atoA	VK055_4879	-	-	"acetyl-CoA:acetoacetyl-CoA transferase, beta subunit"	0	0	40.43365606	18.84266502	36.40032415	0	9.871455319	11.74470386	11.94317654
CP009208	5007738	5008400	-	663	AIK83407.1	ctfA	VK055_4880	-	-	butyrate--acetoacetate CoA-transferase subunit A	76.43464169	62.78366075	233.7676922	111.3220025	26.84064306	75.94084664	97.02230371	70.75643675	74.69914053
CP009208	5008597	5011497	-	2901	AIK83408.1	-	VK055_4881	-	-	response regulator	1214.826416	854.8387809	392.7840874	185.1898734	694.1063831	1094.156298	465.3686079	347.9458585	359.7429539
CP009208	5011667	5014507	+	2841	AIK83409.1	-	VK055_4882	-	-	his Kinase A domain protein	335.8690861	193.3540552	537.7846145	129.0086758	219.799129	606.2960826	417.7035808	285.7637761	329.7764382
CP009208	5014553	5015203	-	651	AIK83410.1	rcsB	VK055_4883	-	-	rcsB	0	0	0	0	0	0	44.21001775	25.65100966	27.07120015
CP009208	5015219	5017876	-	2658	AIK83411.1	-	VK055_4884	-	-	putative 2-component sensor protein	209.9284412	54.05280793	97.26163064	19.88305757	109.5686525	72.82792347	293.0412022	191.1576647	218.9582365
CP009208	5018648	5019745	+	1098	AIK83412.1	ompC4	VK055_4885	-	-	outer membrane protein C	68.38888993	127.333112	266.2165506	126.1186965	127.2172945	236.2925867	127.5533048	112.1150871	112.4106252
CP009208	5019849	5020901	+	1053	AIK83413.1	-	VK055_4886	-	-	apbE family protein	3.694477848	10.30044434	0	0	7.794816888	29.6089669	36.52438468	46.83470864	44.37071041
CP009208	5020975	5022039	+	1065	AIK83414.1	-	VK055_4887	-	-	ada transcriptional dual regulator	0	1.863889928	0	0	1.029504117	10.4970665	4.019092523	26.94797082	28.51885791
CP009208	5022039	5022692	+	654	AIK83415.1	-	VK055_4888	-	-	alkB repair system for alkylated DNA and RNA	32.83980309	0	23.78450356	0	14.33952163	8.108078955	12.76238152	41.57481059	36.11906116
CP009208	5022767	5024410	+	1644	AIK83416.1	-	VK055_4889	-	-	yojI	74.13585547	90.44771127	33.80797292	8.323140376	61.84378305	95.84907622	88.4200355	127.1742473	138.5408478
CP009208	5024561	5025997	+	1437	AIK83417.1	mgtE	VK055_4890	-	-	magnesium transporter	329.383225	109.6752074	61.83970927	115.9459694	0	41.40911752	46.95992316	41.07043681	43.42973286
CP009208	5025960	5027120	-	1161	AIK83418.1	-	VK055_4891	-	-	sulfate transporter family protein	18.63658825	44.3409604	41.36804727	29.47778883	62.57914313	36.70353598	101.887521	96.11923281	80.27262291
CP009208	5027479	5029113	+	1635	AIK83419.1	mqo2	VK055_4892	-	-	malate dehydrogenase	303.4397805	319.3137746	186.198685	242.0646659	452.0993795	433.637437	295.509066	203.1905821	228.5127778
CP009208	5029180	5029671	-	492	AIK83420.1	-	VK055_4893	-	-	ecotin family protein	86.86127917	152.8389741	38.22509501	1.965185922	47.06304536	200.530167	80.73440243	59.58816007	55.3729094
CP009208	5029846	5030955	-	1110	AIK83421.1	-	VK055_4894	-	-	hypothetical protein	402.6980854	239.5589055	466.1762698	944.0984369	595.0533798	572.995044	259.5487645	177.3954657	189.3536353
CP009208	5031140	5031216	-	77	-	-	VK055_4895	-	-	tRNA-Pro	0	0	0	0	0	0	0	0	0
CP009208	5031293	5033011	-	1719	AIK83422.1	-	VK055_4896	-	-	type I phosphodiesterase / nucleotide pyrophosphatase family protein	0	0	6.200959858	0	0	0	113.5217362	89.77853379	102.7837011
CP009208	5033072	5033383	-	312	AIK83423.1	-	VK055_4897	-	-	hypothetical protein	0	0	0	0	0	0	0	0	0
CP009208	5033486	5034493	+	1008	AIK83424.1	yjeK	VK055_4898	-	-	DNA-associated protein	493.0896434	177.9524384	61.92465392	16.8774791	61.62317502	38.80294928	70.08733277	45.17748049	58.77490514
CP009208	5034513	5035274	-	762	AIK83425.1	-	VK055_4899	-	-	deoR C terminal sensor domain protein	0	2.060088868	4.502066746	0	0	0	14.5251414	13.32987861	18.45763647
CP009208	5035357	5035953	+	597	AIK83426.1	-	VK055_4900	-	-	"nudix-type nucleoside diphosphatase, YffH/AdpP family protein"	205.0024708	18.05030247	238.1848143	290.3851198	115.4515332	259.8928879	176.5580294	163.2009463	179.1476481
CP009208	5035972	5037279	-	1308	AIK83427.1	-	VK055_4901	-	-	beta-lactamase family protein	429.7909229	234.9482305	504.9959774	224.4935918	258.6261415	1104.436183	372.5769279	359.9067226	361.6972919
CP009208	5037363	5038250	+	888	AIK83428.1	-	VK055_4902	-	-	"bacterial regulatory helix-turn-helix, lysR family protein"	86.94337868	183.4460087	161.309901	69.47510231	164.3529787	40.75757546	288.3170057	241.5950432	254.0639373
CP009208	5038309	5038593	-	285	AIK83429.1	rplY	VK055_4903	-	-	50S ribosomal subunit protein L25	0	0	0	0	0	0	0	0	0
CP009208	5038730	5040487	-	1758	AIK83430.1	-	VK055_4904	-	-	helicase conserved C-terminal domain protein	115.3498084	126.5483162	327.8014259	611.4040201	118.1723655	286.6061123	266.8113352	239.2893345	269.9157897
CP009208	5040635	5041354	+	720	AIK83431.1	rsuA	VK055_4905	-	-	16S rRNA pseudouridine 516 synthase	0	18.83509822	13.33631093	31.90537144	65.15290342	53.78841664	46.67788158	39.84552904	43.86403019
CP009208	5041351	5042547	+	1197	AIK83432.1	-	VK055_4906	-	-	"drug resistance transporter, Bcr/CflA subfamily protein"	811.5536338	270.6564375	582.2106694	422.0525766	423.5674083	487.860215	304.1113342	267.7504266	300.0994541
CP009208	5042879	5043223	+	345	AIK83433.1	-	VK055_4907	-	-	yejG-like family protein	8.538348803	0	0	0	24.5610268	27.00279866	46.39584	42.22329117	47.19364305
CP009208	5043227	5044816	-	1590	AIK83434.1	nikE4	VK055_4908	-	-	nickel import ATP-binding protein NikE	83.9877964	203.4583006	80.52753349	135.9446261	27.28185911	24.2518433	158.2958371	176.3867181	171.7645935
CP009208	5044818	5045843	-	1026	AIK83435.1	-	VK055_4909	-	-	yejE	39.48986321	0	20.13188337	41.73130105	59.34355876	33.44582569	54.08147307	76.01633479	81.86504645
CP009208	5045843	5046937	-	1095	AIK83436.1	yejB	VK055_4910	-	-	yejB	66.33640224	51.01172436	31.59941188	19.99865674	39.12115646	80.86360886	122.1945148	160.0305968	159.0252052
CP009208	5046947	5048752	-	1806	AIK83437.1	-	VK055_4911	-	-	yejA	394.3239356	342.8576474	406.6300663	150.625721	428.0531048	170.8488066	386.8905381	447.6677612	470.3440069
CP009208	5048821	5050383	-	1563	AIK83438.1	-	VK055_4912	-	-	EAL domain protein	300.1558002	257.8054069	285.4140428	611.6352185	291.9379533	535.0608175	396.3389311	402.1300137	437.1202613
CP009208	5050572	5051036	-	465	AIK83439.1	-	VK055_4913	-	-	nlpC/P60 family protein	1.970388185	0	2.378450356	0	0	0	11.77523599	10.01542231	11.79841076
CP009208	5051568	5052272	-	705	AIK83440.1	-	VK055_4914	-	-	protein with low undecaprenyl pyrophosphate phosphatase activity	74.21795498	146.4625086	69.90945155	28.09059877	67.94727174	27.00279866	64.51701155	96.69565999	110.7458188
CP009208	5052319	5053281	-	963	AIK83441.1	-	VK055_4915	-	-	"cobW/HypB/UreG, nucleotide-binding domain protein"	0	0	0	0	0	0	0	0	0
CP009208	5053417	5054883	-	1467	AIK83442.1	-	VK055_4916	-	-	D-mannonate oxidoreductase	83.24890083	91.52680543	34.48753017	498.9260259	159.8672822	165.9260443	99.91322991	145.6919706	133.6911943
CP009208	5055091	5056281	+	1191	AIK83443.1	uxuA2	VK055_4917	-	-	mannonate dehydratase	494.0748375	149.9940895	392.9539767	107.9696265	365.6945697	443.4829614	215.9733403	241.73915	262.3879694
CP009208	5056352	5056924	-	573	AIK83444.1	-	VK055_4918	-	-	elongation factor P (EF-P) OB domain protein	5.254368494	179.0315326	4.162288124	5.548760251	112.8042369	16.21615791	57.18393046	46.83470864	50.30610723
CP009208	5057435	5057569	-	135	AIK83445.1	-	VK055_4919	-	-	hypothetical protein	0.820995077	12.16433427	25.48339668	25.20061947	31.91462764	0	23.26843039	15.41942715	16.14138405
CP009208	5057765	5058544	+	780	AIK83446.1	-	VK055_4920	-	-	hypothetical protein	309.1046466	429.2832804	136.9307848	165.7692125	414.4489432	382.382795	234.306043	152.5370434	164.960602
CP009208	5058904	5060085	-	1182	AIK83447.1	-	VK055_4921	-	-	setB MFS transporter	719.8484837	377.5848597	796.6109801	128.7774775	852.6500171	1249.295701	459.5162451	351.9087954	384.4255187
CP009208	5060422	5061552	+	1131	AIK83448.1	-	VK055_4922	-	-	"phosphocarrier, HPr family protein"	0	0	0	0	0	0	0	0	0
CP009208	5061553	5062491	+	939	AIK83449.1	pfkB	VK055_4923	-	-	1-phosphofructokinase	76.68094021	10.30044434	217.1185397	17.45547496	47.94547746	70.94569086	90.32381617	89.13005321	84.54321331
CP009208	5062508	5064202	+	1695	AIK83450.1	-	VK055_4924	-	-	"PTS system, Fru family, IIB component domain protein"	234.3940945	201.6925102	90.21122423	100.1088829	476.1456542	41.40911752	170.2826043	173.2163686	181.2467518
